Multiple Cause of death,Multiple Cause of death Code,Year,Year Code,Gender,Gender Code,Race,Race Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate,socioec quintile,age_midpoint
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,25-29 years,25-29,5,1413839,0.3536470559943529,1,27.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,35-39 years,35-39,21,1530719,1.371904,1,37.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,40-44 years,40-44,21,1734662,1.21061,1,42.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,45-49 years,45-49,21,1775229,1.182946,1,47.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,55-59 years,55-59,5,1555388,0.32146319760728514,1,57.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,60-64 years ,60-64,5,1284408,0.3892844018411595,1,62.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,65-69 years,65-69,5,1081271,0.4624187645835318,1,67.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,70-74 years,70-74,5,941128,0.5312773607840804,1,72.0
Other and unspecified narcotics,T40.6,2005,2005,Female,F,White,2106-3,80-84 years,80-84,5,654761,0.7636374188444334,1,82.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,American Indian or Alaska Native,1002-5,15-19 years,15-19,5,65615,7.6202087937209475,1,17.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,40615,12.310722639418936,1,27.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,38782,12.892579031509461,1,32.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,38953,12.835981824249737,1,37.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,39653,12.609386427256448,1,47.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,33155,15.080681646810435,1,52.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,Asian or Pacific Islander,A-PI,50-54 years,50-54,5,26074,19.176190841451255,1,52.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,Black or African American,2054-5,15-19 years,15-19,5,459100,1.0890873448050535,1,17.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,Black or African American,2054-5,25-29 years,25-29,5,335394,1.4907839734759716,1,27.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,Black or African American,2054-5,55-59 years,55-59,5,230598,2.1682755271077805,1,57.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,Black or African American,2054-5,65-69 years,65-69,5,121055,4.130353971335344,1,67.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,Black or African American,2054-5,75-79 years,75-79,5,68059,7.346566949264608,1,77.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,15-19 years,15-19,5,1783995,0.28026984380561604,1,17.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,20-24 years,20-24,33,1656216,1.992494,1,22.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,25-29 years,25-29,24,1478866,1.622865,1,27.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,30-34 years,30-34,21,1501232,1.398851,1,32.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,35-39 years,35-39,41,1580972,2.593341,1,37.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,40-44 years,40-44,45,1757894,2.559881,1,42.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,45-49 years,45-49,52,1784648,2.91374,1,47.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,50-54 years,50-54,28,1655608,1.691222,1,52.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,60-64 years ,60-64,5,1211245,0.4127984016445888,1,62.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,65-69 years,65-69,5,994345,0.5028435804474302,1,67.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,70-74 years,70-74,5,798336,0.626302709636043,1,72.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,75-79 years,75-79,5,637813,0.7839288318049333,1,77.0
Other and unspecified narcotics,T40.6,2005,2005,Male,M,White,2106-3,80-84 years,80-84,5,416126,1.201559143144144,1,82.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,43952,11.376046596286859,1,42.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,25-29 years,25-29,5,341076,1.4659489380665893,1,27.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,35-39 years,35-39,5,334147,1.4963474159576475,1,37.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,45-49 years,45-49,5,369621,1.3527369927574462,1,47.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,50-54 years,50-54,5,332706,1.5028283229037047,1,52.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,55-59 years,55-59,5,277407,1.8024058513303556,1,57.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,65-69 years,65-69,5,159278,3.1391654842476675,1,67.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,70-74 years,70-74,5,136582,3.6608044983965677,1,72.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,Black or African American,2054-5,80-84 years,80-84,5,82997,6.02431413183609,1,82.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,1-4 years,1-4,5,1225731,0.40791984538206183,1,2.5
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,15-19 years,15-19,5,1671476,0.2991368108187015,1,17.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,20-24 years,20-24,5,1519870,0.32897550448393614,1,22.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,40-44 years,40-44,23,1689276,1.36153,1,42.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,45-49 years,45-49,20,1785955,1.119849,1,47.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,60-64 years ,60-64,5,1304949,0.38315673639352954,1,62.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,65-69 years,65-69,5,1101922,0.45375262495893537,1,67.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,70-74 years,70-74,5,943137,0.5301456734281446,1,72.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,75-79 years,75-79,5,827136,0.6044955122253173,1,77.0
Other and unspecified narcotics,T40.6,2006,2006,Female,F,White,2106-3,80-84 years,80-84,5,650002,0.7692284023741465,1,82.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,American Indian or Alaska Native,1002-5,20-24 years,20-24,5,52762,9.476517190402184,1,22.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,42903,11.654196676223108,1,27.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,40054,12.483147750536776,1,37.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,41102,12.164858157753882,1,47.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,20-24 years,20-24,5,404701,1.2354800210525796,1,22.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,30-34 years,30-34,5,307017,1.628574313474498,1,32.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,35-39 years,35-39,5,315425,1.5851628754854563,1,37.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,50-54 years,50-54,20,298284,6.705019,1,52.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,55-59 years,55-59,5,242992,2.057680911305722,1,57.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,60-64 years ,60-64,5,159616,3.1325180433039295,1,62.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,Black or African American,2054-5,65-69 years,65-69,5,121643,4.110388596137879,1,67.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,20-24 years,20-24,20,1634010,1.223983,1,22.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,25-29 years,25-29,35,1510335,2.317367,1,27.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,30-34 years,30-34,37,1461483,2.531675,1,32.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,35-39 years,35-39,40,1584667,2.52419,1,37.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,40-44 years,40-44,57,1717515,3.318748,1,42.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,45-49 years,45-49,47,1796191,2.616648,1,47.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,50-54 years,50-54,37,1683587,2.197689,1,52.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,55-59 years,55-59,5,1575587,0.31734204458401855,1,57.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,60-64 years ,60-64,5,1235018,0.40485239891240454,1,62.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,65-69 years,65-69,5,1017270,0.49151159475852035,1,67.0
Other and unspecified narcotics,T40.6,2006,2006,Male,M,White,2106-3,70-74 years,70-74,5,810008,0.617277854045886,1,72.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,40386,12.380527905709899,1,32.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,44156,11.323489446507836,1,47.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Asian or Pacific Islander,A-PI,30-34 years,30-34,5,43385,11.524720525527256,1,32.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Black or African American,2054-5,25-29 years,25-29,5,345701,1.4463365740914838,1,27.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Black or African American,2054-5,30-34 years,30-34,5,311291,1.606214121192068,1,32.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Black or African American,2054-5,35-39 years,35-39,5,331828,1.506804730161409,1,37.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Black or African American,2054-5,40-44 years,40-44,5,354931,1.408724512651755,1,42.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Black or African American,2054-5,50-54 years,50-54,5,344761,1.4502800490774768,1,52.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,Black or African American,2054-5,55-59 years,55-59,5,287622,1.738392751597583,1,57.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,15-19 years,15-19,5,1684338,0.2968525319739862,1,17.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,20-24 years,20-24,5,1510039,0.33111727577896993,1,22.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,25-29 years,25-29,5,1471014,0.33990159169117357,1,27.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,35-39 years,35-39,21,1537821,1.365569,1,37.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,40-44 years,40-44,22,1643650,1.338484,1,42.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,45-49 years,45-49,23,1780906,1.291477,1,47.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,55-59 years,55-59,5,1607258,0.3110888233251911,1,57.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,60-64 years ,60-64,5,1395235,0.35836256974631514,1,62.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,65-69 years,65-69,5,1135754,0.4402361779047223,1,67.0
Other and unspecified narcotics,T40.6,2007,2007,Female,F,White,2106-3,75-79 years,75-79,5,819398,0.6102040766513952,1,77.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,42548,11.751433674908338,1,42.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,42108,11.874228175168614,1,47.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,29389,17.013168192180746,1,57.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,Black or African American,2054-5,30-34 years,30-34,5,305786,1.6351304507073574,1,32.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,Black or African American,2054-5,35-39 years,35-39,5,315500,1.5847860538827259,1,37.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,Black or African American,2054-5,55-59 years,55-59,5,251776,1.985892221657346,1,57.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,Black or African American,2054-5,60-64 years ,60-64,5,171967,2.9075345851238903,1,62.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,10-14 years,10-14,5,1688273,0.29616063278865445,1,12.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,20-24 years,20-24,20,1621122,1.233713,1,22.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,25-29 years,25-29,40,1531151,2.612414,1,27.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,30-34 years,30-34,29,1444878,2.00709,1,32.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,35-39 years,35-39,35,1585810,2.207074,1,37.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,40-44 years,40-44,52,1674966,3.104541,1,42.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,45-49 years,45-49,34,1793655,1.895571,1,47.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,50-54 years,50-54,23,1721590,1.335974,1,52.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,60-64 years ,60-64,5,1325870,0.37711087814039085,1,62.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,65-69 years,65-69,5,1050908,0.47577904060108017,1,67.0
Other and unspecified narcotics,T40.6,2007,2007,Male,M,White,2106-3,70-74 years,70-74,5,821529,0.6086212416116777,1,72.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,41036,12.184423433083147,1,52.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,American Indian or Alaska Native,1002-5,60-64 years ,60-64,5,24565,20.35416242621616,1,62.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,30-34 years,30-34,5,311361,1.6058530130620083,1,32.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,35-39 years,35-39,5,327050,1.5288182235132244,1,37.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,40-44 years,40-44,5,346444,1.4432346930528455,1,42.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,45-49 years,45-49,5,366853,1.3629437404082834,1,47.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,50-54 years,50-54,5,354094,1.4120544262258046,1,52.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,55-59 years,55-59,5,298176,1.6768619875509767,1,57.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,60-64 years ,60-64,5,221231,2.2600810917095706,1,62.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,Black or African American,2054-5,70-74 years,70-74,5,137994,3.6233459425772137,1,72.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,15-19 years,15-19,5,1686154,0.2965328196594143,1,17.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,20-24 years,20-24,5,1507631,0.33164613887615735,1,22.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,45-49 years,45-49,21,1772383,1.184845,1,47.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,50-54 years,50-54,23,1763081,1.304535,1,52.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,60-64 years ,60-64,5,1438998,0.3474639992550372,1,62.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,65-69 years,65-69,5,1182448,0.4228515757141117,1,67.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,70-74 years,70-74,5,958381,0.5217131808748295,1,72.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,75-79 years,75-79,5,808579,0.6183687679249646,1,77.0
Other and unspecified narcotics,T40.6,2008,2008,Female,F,White,2106-3,80-84 years,80-84,5,647685,0.7719802064275072,1,82.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,American Indian or Alaska Native,1002-5,20-24 years,20-24,5,54317,9.205221201465472,1,22.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,41741,11.978630123859036,1,37.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,42280,11.825922421948912,1,42.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,American Indian or Alaska Native,1002-5,60-64 years ,60-64,5,23361,21.40319335644878,1,62.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,Asian or Pacific Islander,A-PI,20-24 years,20-24,5,51202,9.765243545174018,1,22.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,Black or African American,2054-5,20-24 years,20-24,5,404386,1.2364424089854742,1,22.0
Other and unspecified narcotics,T40.6,2008,2008,Male,M,Black or African American,2054-5,25-29 years,25-29,5,352147,1.4198615918920225,1,27.0
