Census Region,Census Region Code,Year,Year Code,Gender,Gender Code,Single Race 6,Single Race 6 Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate,age_midpoint
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,20-24 years,20-24,156,402986,38.7,22.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,25-29 years,25-29,188,438699,42.9,27.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,30-34 years,30-34,186,432047,43.1,32.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,35-39 years,35-39,137,424051,32.3,37.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,40-44 years,40-44,124,391773,31.7,42.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,45-49 years,45-49,104,368639,28.2,47.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,50-54 years,50-54,89,371745,23.9,52.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,55-59 years,55-59,107,391840,27.3,57.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,60-64 years ,60-64,88,390399,22.5,62.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,65-69 years,65-69,46,350316,13.1,67.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,70-74 years,70-74,23,296948,7.7,72.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,More than one race,M,25-29 years,25-29,21,30349,69.2,27.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,More than one race,M,35-39 years,35-39,13,21232,Unreliable,37.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,Black or African American,2054-5,20-24 years,20-24,10,33127,Unreliable,22.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,Black or African American,2054-5,25-29 years,25-29,16,38415,Unreliable,27.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,Black or African American,2054-5,30-34 years,30-34,12,40588,Unreliable,32.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,Black or African American,2054-5,50-54 years,50-54,10,29033,Unreliable,52.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,15-19 years,15-19,25,393575,6.4,17.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,20-24 years,20-24,49,371275,13.2,22.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,25-29 years,25-29,51,396047,12.9,27.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,30-34 years,30-34,71,412696,17.2,32.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,35-39 years,35-39,78,406548,19.2,37.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,40-44 years,40-44,58,386573,15.0,42.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,45-49 years,45-49,63,352879,17.9,47.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,50-54 years,50-54,71,365992,19.4,52.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,55-59 years,55-59,80,385408,20.8,57.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,60-64 years ,60-64,66,406862,16.2,62.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,65-69 years,65-69,46,380124,12.1,67.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,70-74 years,70-74,19,325037,Unreliable,72.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,14,15868,Unreliable,32.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,20-24 years,20-24,19,37437,Unreliable,22.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,25-29 years,25-29,27,43600,61.9,27.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,30-34 years,30-34,29,44162,65.7,32.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,35-39 years,35-39,17,37873,Unreliable,37.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,40-44 years,40-44,16,33998,Unreliable,42.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,45-49 years,45-49,12,29711,Unreliable,47.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,55-59 years,55-59,11,30277,Unreliable,57.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,15-19 years,15-19,57,418323,13.6,17.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,20-24 years,20-24,150,398703,37.6,22.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,25-29 years,25-29,220,418983,52.5,27.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,30-34 years,30-34,258,434923,59.3,32.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,35-39 years,35-39,221,434654,50.8,37.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,40-44 years,40-44,154,410657,37.5,42.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,45-49 years,45-49,114,370331,30.8,47.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,50-54 years,50-54,140,384176,36.4,52.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,55-59 years,55-59,131,390743,33.5,57.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,60-64 years ,60-64,103,398826,25.8,62.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,65-69 years,65-69,83,359627,23.1,67.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,70-74 years,70-74,34,306862,11.1,72.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,More than one race,M,20-24 years,20-24,16,33012,Unreliable,22.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,More than one race,M,25-29 years,25-29,15,30304,Unreliable,27.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,More than one race,M,30-34 years,30-34,14,25310,Unreliable,32.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,More than one race,M,35-39 years,35-39,12,21938,Unreliable,37.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,More than one race,M,40-44 years,40-44,10,18942,Unreliable,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,25-29 years,25-29,16,145702,Unreliable,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,30-34 years,30-34,19,127167,Unreliable,32.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,35-39 years,35-39,11,121522,Unreliable,37.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,40-44 years,40-44,20,114070,17.5,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,45-49 years,45-49,30,120031,25.0,47.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,50-54 years,50-54,29,124176,23.4,52.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,55-59 years,55-59,26,122432,21.2,57.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,Black or African American,2054-5,60-64 years ,60-64,22,105058,20.9,62.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,15-19 years,15-19,12,456622,Unreliable,17.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,20-24 years,20-24,86,468729,18.3,22.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,25-29 years,25-29,169,500840,33.7,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,30-34 years,30-34,183,502764,36.4,32.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,35-39 years,35-39,163,484881,33.6,37.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,40-44 years,40-44,116,453537,25.6,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,45-49 years,45-49,127,517437,24.5,47.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,50-54 years,50-54,144,572345,25.2,52.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,55-59 years,55-59,108,617598,17.5,57.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,60-64 years ,60-64,71,579155,12.3,62.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,65-69 years,65-69,23,488947,4.7,67.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,70-74 years,70-74,10,395552,Unreliable,72.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,20-24 years,20-24,13,123960,Unreliable,22.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,25-29 years,25-29,34,143372,23.7,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,30-34 years,30-34,37,117116,31.6,32.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,35-39 years,35-39,47,105794,44.4,37.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,40-44 years,40-44,38,95862,39.6,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,45-49 years,45-49,62,98551,62.9,47.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,50-54 years,50-54,69,102446,67.4,52.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,55-59 years,55-59,73,99391,73.4,57.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,60-64 years ,60-64,33,81561,40.5,62.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,Black or African American,2054-5,65-69 years,65-69,20,58968,33.9,67.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,15-19 years,15-19,20,479557,4.2,17.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,20-24 years,20-24,191,484231,39.4,22.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,25-29 years,25-29,441,526523,83.8,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,30-34 years,30-34,546,519928,105.0,32.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,35-39 years,35-39,494,491913,100.4,37.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,40-44 years,40-44,357,454181,78.6,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,45-49 years,45-49,376,507417,74.1,47.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,50-54 years,50-54,314,554079,56.7,52.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,55-59 years,55-59,239,589946,40.5,57.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,60-64 years ,60-64,132,541039,24.4,62.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,65-69 years,65-69,74,439561,16.8,67.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,70-74 years,70-74,11,339393,Unreliable,72.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,20-24 years,20-24,10,122171,Unreliable,22.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,25-29 years,25-29,19,144223,Unreliable,27.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,30-34 years,30-34,16,130530,Unreliable,32.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,35-39 years,35-39,18,120946,Unreliable,37.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,40-44 years,40-44,14,114499,Unreliable,42.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,45-49 years,45-49,28,117092,23.9,47.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,50-54 years,50-54,45,121383,37.1,52.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,55-59 years,55-59,35,122871,28.5,57.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,Black or African American,2054-5,60-64 years ,60-64,22,107599,20.4,62.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,15-19 years,15-19,12,450900,Unreliable,17.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,20-24 years,20-24,76,459027,16.6,22.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,25-29 years,25-29,146,497327,29.4,27.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,30-34 years,30-34,198,505276,39.2,32.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,35-39 years,35-39,165,485772,34.0,37.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,40-44 years,40-44,106,454148,23.3,42.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,45-49 years,45-49,101,495269,20.4,47.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,50-54 years,50-54,133,552832,24.1,52.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,55-59 years,55-59,104,609065,17.1,57.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,60-64 years ,60-64,74,583811,12.7,62.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,65-69 years,65-69,28,496559,5.6,67.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,70-74 years,70-74,11,412310,Unreliable,72.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,20-24 years,20-24,22,120508,18.3,22.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,25-29 years,25-29,44,142439,30.9,27.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,30-34 years,30-34,41,122489,33.5,32.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,35-39 years,35-39,37,106015,34.9,37.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,40-44 years,40-44,41,96715,42.4,42.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,45-49 years,45-49,52,96298,54.0,47.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,50-54 years,50-54,104,99725,104.3,52.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,55-59 years,55-59,79,99465,79.4,57.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,60-64 years ,60-64,74,84568,87.5,62.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,65-69 years,65-69,34,60631,56.1,67.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,Black or African American,2054-5,70-74 years,70-74,10,42893,Unreliable,72.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,15-19 years,15-19,17,473692,Unreliable,17.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,20-24 years,20-24,155,473197,32.8,22.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,25-29 years,25-29,407,519764,78.3,27.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,30-34 years,30-34,509,523254,97.3,32.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,35-39 years,35-39,479,494553,96.9,37.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,40-44 years,40-44,412,455215,90.5,42.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,45-49 years,45-49,313,487232,64.2,47.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,50-54 years,50-54,346,535529,64.6,52.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,55-59 years,55-59,271,582072,46.6,57.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,60-64 years ,60-64,163,545707,29.9,62.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,65-69 years,65-69,70,447322,15.6,67.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,70-74 years,70-74,22,354335,6.2,72.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,20-24 years,20-24,11,119920,Unreliable,22.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,25-29 years,25-29,23,140204,16.4,27.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,30-34 years,30-34,36,134760,26.7,32.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,35-39 years,35-39,22,120602,18.2,37.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,40-44 years,40-44,25,115363,21.7,42.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,45-49 years,45-49,29,113603,25.5,47.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,50-54 years,50-54,33,119990,27.5,52.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,55-59 years,55-59,30,122077,24.6,57.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,Black or African American,2054-5,60-64 years ,60-64,35,110117,31.8,62.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,20-24 years,20-24,79,453143,17.4,22.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,25-29 years,25-29,138,492205,28.0,27.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,30-34 years,30-34,173,507505,34.1,32.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,35-39 years,35-39,208,487903,42.6,37.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,40-44 years,40-44,139,457536,30.4,42.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,45-49 years,45-49,155,473602,32.7,47.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,50-54 years,50-54,132,539400,24.5,52.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,55-59 years,55-59,137,597090,22.9,57.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,60-64 years ,60-64,60,586538,10.2,62.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,65-69 years,65-69,33,506859,6.5,67.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,70-74 years,70-74,12,429082,Unreliable,72.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Asian,A,30-34 years,30-34,11,68024,Unreliable,32.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,20-24 years,20-24,25,118487,21.1,22.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,25-29 years,25-29,64,140158,45.7,27.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,30-34 years,30-34,75,128532,58.4,32.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,35-39 years,35-39,66,107321,61.5,37.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,40-44 years,40-44,63,98792,63.8,42.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,45-49 years,45-49,72,94094,76.5,47.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,50-54 years,50-54,125,97924,127.7,52.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,55-59 years,55-59,122,99220,123.0,57.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,60-64 years ,60-64,95,87212,108.9,62.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,65-69 years,65-69,47,62469,75.2,67.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,Black or African American,2054-5,70-74 years,70-74,17,45115,Unreliable,72.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,15-19 years,15-19,26,464629,5.6,17.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,20-24 years,20-24,182,465831,39.1,22.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,25-29 years,25-29,395,510941,77.3,27.0
