"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"< 1 year"	"1"	0	22358	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"1-4 years"	"1-4"	0	91005	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"5-9 years"	"5-9"	0	115656	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"10-14 years"	"10-14"	0	112379	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"15-19 years"	"15-19"	0	94485	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"20-24 years"	"20-24"	0	84265	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"25-29 years"	"25-29"	Suppressed	76654	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"30-34 years"	"30-34"	Suppressed	63527	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"35-39 years"	"35-39"	Suppressed	51626	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"40-44 years"	"40-44"	0	45090	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"45-49 years"	"45-49"	Suppressed	36086	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"50-54 years"	"50-54"	0	31318	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"55-59 years"	"55-59"	Suppressed	28222	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"60-64 years "	"60-64"	0	25321	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"65-69 years"	"65-69"	0	19358	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"70-74 years"	"70-74"	0	14203	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"75-79 years"	"75-79"	0	9111	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"80-84 years"	"80-84"	0	5351	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Female"	"F"	"More than one race"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"< 1 year"	"1"	0	5919	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	0	25680	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"5-9 years"	"5-9"	0	31652	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"10-14 years"	"10-14"	0	29649	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"15-19 years"	"15-19"	Suppressed	28565	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"20-24 years"	"20-24"	0	27452	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"25-29 years"	"25-29"	Suppressed	29147	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	Suppressed	29932	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	Suppressed	27398	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"40-44 years"	"40-44"	0	24585	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"45-49 years"	"45-49"	0	21819	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"50-54 years"	"50-54"	Suppressed	20301	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"55-59 years"	"55-59"	Suppressed	18470	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"60-64 years "	"60-64"	0	16387	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"65-69 years"	"65-69"	0	12280	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"70-74 years"	"70-74"	0	8814	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"75-79 years"	"75-79"	0	4976	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"80-84 years"	"80-84"	0	2745	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"< 1 year"	"1"	0	15845	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"1-4 years"	"1-4"	0	70286	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"5-9 years"	"5-9"	0	92083	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"10-14 years"	"10-14"	0	86048	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"15-19 years"	"15-19"	0	86920	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"20-24 years"	"20-24"	0	101040	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"25-29 years"	"25-29"	0	110866	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"30-34 years"	"30-34"	Suppressed	121132	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"35-39 years"	"35-39"	Suppressed	117311	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"40-44 years"	"40-44"	Suppressed	100393	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"45-49 years"	"45-49"	Suppressed	94762	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"50-54 years"	"50-54"	Suppressed	84889	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"55-59 years"	"55-59"	0	74937	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"60-64 years "	"60-64"	0	65457	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"65-69 years"	"65-69"	Suppressed	56037	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"70-74 years"	"70-74"	0	44145	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"75-79 years"	"75-79"	0	27359	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"80-84 years"	"80-84"	0	17327	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Asian"	"A"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	0	62954	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	0	264291	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"5-9 years"	"5-9"	0	342543	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"10-14 years"	"10-14"	0	359335	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	0	343011	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	Suppressed	343199	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	14	371394	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	27	360380	7.5
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	27	305086	8.8
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	25	280935	8.9
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	46	253480	18.1
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	72	261849	27.5
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	88	264035	33.3
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	83	244384	34.0
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	33	185954	17.7
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	19	132546	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	Suppressed	75401	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	0	43853	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"< 1 year"	"1"	0	1214	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"1-4 years"	"1-4"	0	5063	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"5-9 years"	"5-9"	0	6079	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"10-14 years"	"10-14"	0	6034	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"15-19 years"	"15-19"	0	5710	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"20-24 years"	"20-24"	0	5307	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"25-29 years"	"25-29"	0	5632	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"30-34 years"	"30-34"	Suppressed	6743	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"35-39 years"	"35-39"	0	6676	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"40-44 years"	"40-44"	0	6035	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"45-49 years"	"45-49"	0	4714	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"50-54 years"	"50-54"	0	4233	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"55-59 years"	"55-59"	0	3965	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"60-64 years "	"60-64"	0	3736	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"65-69 years"	"65-69"	0	2806	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"70-74 years"	"70-74"	0	2089	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"75-79 years"	"75-79"	0	1254	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"80-84 years"	"80-84"	0	680	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	0	229371	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	0	977020	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	0	1302950	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	0	1388917	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	Suppressed	1412741	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	25	1422367	1.8
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	105	1526603	6.9
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	177	1598999	11.1
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	160	1558726	10.3
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	167	1453887	11.5
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	126	1343172	9.4
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	113	1451845	7.8
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	92	1510440	6.1
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	83	1510765	5.5
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	35	1308991	2.7
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	Suppressed	1093410	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"75-79 years"	"75-79"	Suppressed	687446	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"80-84 years"	"80-84"	0	415756	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"< 1 year"	"1"	0	23144	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"1-4 years"	"1-4"	0	96331	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"5-9 years"	"5-9"	0	120234	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"10-14 years"	"10-14"	0	116653	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"15-19 years"	"15-19"	0	96687	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"20-24 years"	"20-24"	Suppressed	83394	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"25-29 years"	"25-29"	Suppressed	74556	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"30-34 years"	"30-34"	Suppressed	58714	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"35-39 years"	"35-39"	Suppressed	46338	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"40-44 years"	"40-44"	Suppressed	40876	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"45-49 years"	"45-49"	Suppressed	32192	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"50-54 years"	"50-54"	Suppressed	28208	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"55-59 years"	"55-59"	Suppressed	24755	Suppressed
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"60-64 years "	"60-64"	0	22354	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"65-69 years"	"65-69"	0	16907	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"70-74 years"	"70-74"	0	11904	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"75-79 years"	"75-79"	0	6866	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"80-84 years"	"80-84"	0	3902	Unreliable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"< 1 year"	"1"	0	5041	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	0	21818	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-9 years"	"5-9"	0	27310	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"10-14 years"	"10-14"	0	26774	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-19 years"	"15-19"	0	25865	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"20-24 years"	"20-24"	0	26527	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-29 years"	"25-29"	Suppressed	29700	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	Suppressed	26425	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	Suppressed	24664	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"40-44 years"	"40-44"	Suppressed	22079	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-49 years"	"45-49"	0	21218	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"50-54 years"	"50-54"	Suppressed	19806	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-59 years"	"55-59"	Suppressed	19376	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"60-64 years "	"60-64"	Suppressed	16128	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-69 years"	"65-69"	Suppressed	12108	Suppressed
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"70-74 years"	"70-74"	0	8270	Unreliable
	"Other opioids"	"T40.2"	"2018"	"2018"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-79 years"	"75-79"	0	5112	Unreliable
