,foundation,granteeName,county,state,zipCode,grantedAmt,addressLine1,fips
1076,BILL & MELINDA GATES FOUNDATION,EDUCATION SERVICE CENTER REGION XIII,Travis County,TX,78723,700000.0,5701 SPRINGDALE RD,48453
1077,BILL & MELINDA GATES FOUNDATION,EDUCATION STRATEGY GROUP LLC,Montgomery County,MD,20815,795990.0,4716 DRUMMOND AVE,24031
1078,BILL & MELINDA GATES FOUNDATION,EDUCATION STRATEGY GROUP LLC,Montgomery County,MD,20815,1606313.0,4716 DRUMMOND AVE,24031
1079,BILL & MELINDA GATES FOUNDATION,EDUCATION STRATEGY GROUP LLC,Montgomery County,MD,20815,1159011.0,4716 DRUMMOND AVE,24031
1080,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,1600000.0,1501 K STREET NW SUITE 200,11001
1081,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,950000.0,1501 K STREET NW SUITE 200,11001
1082,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,300000.0,1501 K STREET NW SUITE 200,11001
1083,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,50000.0,1501 K STREET NW SUITE 200,11001
1084,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,312500.0,1501 K STREET NW SUITE 200,11001
1085,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,500000.0,1501 K STREET NW SUITE 200,11001
1086,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,100000.0,1501 K STREET NW SUITE 200,11001
1087,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,900750.0,1501 K STREET NW SUITE 200,11001
1088,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,450000.0,1501 K STREET NW SUITE 200,11001
1089,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,124994.0,1501 K STREET NW SUITE 200,11001
1090,BILL & MELINDA GATES FOUNDATION,EDUCATION TRUST INC THE,District of Columbia,DC,20005,200000.0,1501 K STREET NW SUITE 200,11001
1091,BILL & MELINDA GATES FOUNDATION,EDUCATION WRITERS ASSOCIATION,District of Columbia,DC,20006,486000.0,1825 K ST NW SUITE 200,11001
1092,BILL & MELINDA GATES FOUNDATION,EDUCATIONAL TESTING SERVICE,Mercer County,NJ,08541,118209.0,RESEARCH DEVELOPMENT 660 ROSEDALE,34021
1093,BILL & MELINDA GATES FOUNDATION,EDUCATORS FOR EXCELLENCE,New York County,NY,10005,500000.0,80 PINE STREET 28TH FLOOR,36061
1094,BILL & MELINDA GATES FOUNDATION,EDUCAUSE,Boulder County,CO,80027,2654842.0,282 CENTURY PLACE SUITE 5000,08013
1095,BILL & MELINDA GATES FOUNDATION,EDVESTORS INC,Suffolk County,MA,02116,10000.0,140 CLARENDON STREET SUITE 401,25025
1096,BILL & MELINDA GATES FOUNDATION,EGOVERNMENTS FOUNDATION,,,,3470806.0,,
1097,BILL & MELINDA GATES FOUNDATION,EGOVERNMENTS FOUNDATION,,,,2000000.0,,
1098,BILL & MELINDA GATES FOUNDATION,EGOVERNMENTS FOUNDATION,,,,956530.0,,
1099,BILL & MELINDA GATES FOUNDATION,EGOVERNMENTS FOUNDATION,,,,642297.0,,
1100,BILL & MELINDA GATES FOUNDATION,EHEALTH AFRICA,District of Columbia,DC,20005,187189.0,1200 G STREET NW SUITE 800,11001
1101,BILL & MELINDA GATES FOUNDATION,EHEALTH AFRICA,District of Columbia,DC,20005,814000.0,1200 G STREET NW SUITE 800,11001
1102,BILL & MELINDA GATES FOUNDATION,EHEALTH AFRICA,District of Columbia,DC,20005,1131926.0,1200 G STREET NW SUITE 800,11001
1103,BILL & MELINDA GATES FOUNDATION,EHEALTH AFRICA,District of Columbia,DC,20005,3549300.0,1200 G STREET NW SUITE 800,11001
1104,BILL & MELINDA GATES FOUNDATION,EIDGENOSSISCHE TECHNISCHE HOCHSCHULE ZURICH,,,,918215.0,,
1105,BILL & MELINDA GATES FOUNDATION,EIDGENOSSISCHE TECHNISCHE HOCHSCHULE ZURICH,,,,500000.0,,
1106,BILL & MELINDA GATES FOUNDATION,EIDU GMBH,,,,250000.0,,
1107,BILL & MELINDA GATES FOUNDATION,EKITI STATE GOVERNMENT,,,,112500.0,,
1108,BILL & MELINDA GATES FOUNDATION,EL CENTRO DE LA RAZA,King County,WA,98144,100000.0,2524 16TH AVE S,53033
1109,BILL & MELINDA GATES FOUNDATION,EL EDUCATION INC,New York County,NY,10001,100000.0,247 WEST 35TH STREET 8TH FLOOR,36061
1110,BILL & MELINDA GATES FOUNDATION,EL EDUCATION INC,New York County,NY,10001,448335.0,247 WEST 35TH STREET 8TH FLOOR,36061
1111,BILL & MELINDA GATES FOUNDATION,EL EDUCATION INC,New York County,NY,10001,500000.0,247 WEST 35TH STREET 8TH FLOOR,36061
1112,BILL & MELINDA GATES FOUNDATION,ELAREX INC,,,,997826.0,,
1113,BILL & MELINDA GATES FOUNDATION,ELEANOR CROOK FOUNDATION,District of Columbia,DC,20007,125000.0,1049 30TH STREET NW,11001
1114,BILL & MELINDA GATES FOUNDATION,ELEVEN THERAPEUTICS LTD,,,,3402336.0,,
1115,BILL & MELINDA GATES FOUNDATION,ELLEN JOHNSON SIRLEAF PRESIDENTIAL FOUNDATION,District of Columbia,DC,20036,1000000.0,1100 CONNECTICUT AVE NW STE 330,11001
1116,BILL & MELINDA GATES FOUNDATION,EMERGING AG INC,,,,725000.0,,
1117,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,760000.0,1762 CLIFTON ROAD,13089
1118,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,26320000.0,1762 CLIFTON ROAD,13089
1119,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,155000.0,1762 CLIFTON ROAD,13089
1120,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,54840.0,1762 CLIFTON ROAD,13089
1121,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,786399.0,1762 CLIFTON ROAD,13089
1122,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,97725.0,1762 CLIFTON ROAD,13089
1123,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,713118.0,1762 CLIFTON ROAD,13089
1124,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,2016912.0,1762 CLIFTON ROAD,13089
1125,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,99684.0,1762 CLIFTON ROAD,13089
1126,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,800000.0,1762 CLIFTON ROAD,13089
1127,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,318001.0,1762 CLIFTON ROAD,13089
1128,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,77548.0,1762 CLIFTON ROAD,13089
1129,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,471288.0,1762 CLIFTON ROAD,13089
1130,BILL & MELINDA GATES FOUNDATION,EMORY UNIVERSITY,DeKalb County,GA,30322,207829.0,1762 CLIFTON ROAD,13089
1131,BILL & MELINDA GATES FOUNDATION,EMPIRICAL RESOLUTION INC,New York County,NY,10003,250466.0,41 EAST 11TH ST 11TH FLOOR,36061
1132,BILL & MELINDA GATES FOUNDATION,END FUND INC,New York County,NY,10016,2000000.0,2 PARK AVENUE 18TH FLOOR,36061
1133,BILL & MELINDA GATES FOUNDATION,END FUND INC,New York County,NY,10016,1000000.0,2 PARK AVENUE 18TH FLOOR,36061
1134,BILL & MELINDA GATES FOUNDATION,END FUND INC,New York County,NY,10016,4700000.0,2 PARK AVENUE 18TH FLOOR,36061
1135,BILL & MELINDA GATES FOUNDATION,ENDEVA UG,,,,330612.0,,
1136,BILL & MELINDA GATES FOUNDATION,ENGENDERHEALTH INC,District of Columbia,DC,20004,1400000.0,505 NINTH STREET NW SUITE 601,11001
1137,BILL & MELINDA GATES FOUNDATION,ENGENDERHEALTH INC,District of Columbia,DC,20004,500000.0,505 NINTH STREET NW SUITE 601,11001
1138,BILL & MELINDA GATES FOUNDATION,ENGINEERS WITHOUT BORDERS (CANADA) ORGANIZATION,,,,320833.0,,
1139,BILL & MELINDA GATES FOUNDATION,ENTREPRENEURSHIP DEVELOPMENT CENTER,,,,168685.0,,
1140,BILL & MELINDA GATES FOUNDATION,ENVIRONMENT AND PUBLIC HEALTH ORGANIZATION,,,,313155.0,,
1141,BILL & MELINDA GATES FOUNDATION,ENVIRONMENT AND PUBLIC HEALTH ORGANIZATION,,,,100000.0,,
1142,BILL & MELINDA GATES FOUNDATION,ENVIRONMENTAL DEFENSE FUND INCORPORATED,District of Columbia,DC,20009,1500.0,1875 CONNECTICUT AVE NW SUITE 600,11001
1143,BILL & MELINDA GATES FOUNDATION,EPITHELIX SARL,,,,767454.0,,
1144,BILL & MELINDA GATES FOUNDATION,EPOX PRODUCTIONS LLC,Montgomery County,PA,19031,81650.0,9 WEISS AVE,42091
1145,BILL & MELINDA GATES FOUNDATION,E-PROCESSING SYSTEMS (PRIVATE) LIMITED,,,,150000.0,,
1146,BILL & MELINDA GATES FOUNDATION,EQUABLE INSTITUTE,Queens County,NY,11101,100000.0,28-07 JACKSON AVE 9TH FLOOR,36081
1147,BILL & MELINDA GATES FOUNDATION,EQUAL INTERNATIONAL CONSULTING LTD,,,,299066.0,,
1148,BILL & MELINDA GATES FOUNDATION,EQUAL MEASURE,Philadelphia County,PA,19106,150000.0,520 WALNUT ST SUITE 1450,42101
1149,BILL & MELINDA GATES FOUNDATION,EQUAL OPPORTUNITY SCHOOLS,King County,WA,98108,25920.0,5601 6TH AVENUE SOUTH SUITE 258,53033
1150,BILL & MELINDA GATES FOUNDATION,EQUAL OPPORTUNITY SCHOOLS,King County,WA,98108,810787.0,5601 6TH AVENUE SOUTH SUITE 258,53033
1151,BILL & MELINDA GATES FOUNDATION,EQUALITY FUND FONDS EGALITE,,,,250000.0,,
1152,BILL & MELINDA GATES FOUNDATION,EQUALITY NOW INC,New York County,NY,10008,703050.0,PO BOX 7160,36061
1153,BILL & MELINDA GATES FOUNDATION,EQUALIZE HEALTH,San Francisco County,CA,94107,194760.0,695 MINNESOTA STREET,06075
1154,BILL & MELINDA GATES FOUNDATION,EQUITY AND EXCELLENCE INSTITUTE INC THE,Suffolk County,MA,02116,20000.0,100 BEACON STREET,25025
1155,BILL & MELINDA GATES FOUNDATION,EQUITY GROUP FOUNDATION,,,,1200000.0,,
1156,BILL & MELINDA GATES FOUNDATION,EQUITY IN EDUCATION COALITION,King County,WA,98146,200000.0,605 SW 108TH STREET,53033
1157,BILL & MELINDA GATES FOUNDATION,ERUDEE FOUNDATION,Bucks County,PA,18954,44300.0,PO BOX 248,42017
1158,BILL & MELINDA GATES FOUNDATION,ESKOLTA SCHOOL RESEARCH AND DESIGN INC,New York County,NY,10004,3400000.0,50 BROAD STREET SUITE 1615,36061
1159,BILL & MELINDA GATES FOUNDATION,ESMT EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY GMBH,,,,61220.0,,
1160,BILL & MELINDA GATES FOUNDATION,ESSAY ASSAY INC,Durham County,NC,27705,261117.0,826 ONSLOW ST,37063
1161,BILL & MELINDA GATES FOUNDATION,ETHIOPIA FEDERAL MINISTRY OF HEALTH,,,,2000000.0,,
1162,BILL & MELINDA GATES FOUNDATION,ETHIOPIAN ECONOMICS ASSOCIATION (EEA),,,,174410.0,,
1163,BILL & MELINDA GATES FOUNDATION,ETHIOPIAN INSTITUTE OF AGRICULTURAL RESEARCH,,,,1335345.0,,
1164,BILL & MELINDA GATES FOUNDATION,ETHIOPIAN PUBLIC HEALTH INSTITUTE,,,,30000.0,,
1165,BILL & MELINDA GATES FOUNDATION,ETHIOPIAN PUBLIC HEALTH INSTITUTE,,,,172500.0,,
1166,BILL & MELINDA GATES FOUNDATION,ETHSWITCH SC,,,,4033480.0,,
1167,BILL & MELINDA GATES FOUNDATION,EURASIA GROUP LTD,New York County,NY,10010,235000.0,149 FIFTH AVENUE 15TH FLOOR,36061
1168,BILL & MELINDA GATES FOUNDATION,EUROPEAN MOLECULAR BIOLOGY LABORATORY,,,,412710.0,,
1169,BILL & MELINDA GATES FOUNDATION,EUROPEAN NETWORK ON DEBT AND DEVELOPMENT,,,,840185.0,,
1170,BILL & MELINDA GATES FOUNDATION,EUROPEAN PARLIAMENTARY FORUM FOR SEXUAL AND REPRODUCTIVE RIGHTS,,,,333379.0,,
1171,BILL & MELINDA GATES FOUNDATION,EUROPEAN SOCIETY OF CLINICAL MICROBIOLOGY AND INFECTIOUS DISEASES,,,,99800.0,,
1172,BILL & MELINDA GATES FOUNDATION,EVERETT SCHOOL DISTRICT NO 2,Snohomish County,WA,98201,135000.0,3900 BROADWAY,53061
1173,BILL & MELINDA GATES FOUNDATION,EVERGREEN SCHOOL DISTRICT NO 114,Clark County,WA,98682,150000.0,13501 NORTHEAST 28TH STREET,53011
1174,BILL & MELINDA GATES FOUNDATION,EVERYORG,San Francisco County,CA,94115,150000.0,2021 FILLMORE ST 20,06075
1175,BILL & MELINDA GATES FOUNDATION,EVERYORG,San Francisco County,CA,94115,200000.0,2021 FILLMORE ST 20,06075
1176,BILL & MELINDA GATES FOUNDATION,EVOTEC INTERNATIONAL GMBH,,,,2268065.0,,
1177,BILL & MELINDA GATES FOUNDATION,EVOTEC INTERNATIONAL GMBH,,,,1864382.0,,
1178,BILL & MELINDA GATES FOUNDATION,EVOTEC INTERNATIONAL GMBH,,,,2824302.0,,
1179,BILL & MELINDA GATES FOUNDATION,EWHA UNIVERSITY-INDUSTRY COLLABORATION FOUNDATION,,,,220290.0,,
1180,BILL & MELINDA GATES FOUNDATION,EXALT YOUTH,New York County,NY,10004,250000.0,17 BATTERY PLACE SUITE 307,36061
1181,BILL & MELINDA GATES FOUNDATION,EXCELENCIA IN EDUCATION INC,District of Columbia,DC,20005,729368.0,1156 15TH STREET NW SUITE 1001,11001
1182,BILL & MELINDA GATES FOUNDATION,EXCELENCIA IN EDUCATION INC,District of Columbia,DC,20005,100000.0,1156 15TH STREET NW SUITE 1001,11001
1183,BILL & MELINDA GATES FOUNDATION,EXCELENCIA IN EDUCATION INC,District of Columbia,DC,20005,149931.0,1156 15TH STREET NW SUITE 1001,11001
1184,BILL & MELINDA GATES FOUNDATION,EXCELENCIA IN EDUCATION INC,District of Columbia,DC,20005,10000.0,1156 15TH STREET NW SUITE 1001,11001
1185,BILL & MELINDA GATES FOUNDATION,EXCELENCIA IN EDUCATION INC,District of Columbia,DC,20005,225000.0,1156 15TH STREET NW SUITE 1001,11001
1186,BILL & MELINDA GATES FOUNDATION,EXCELENCIA IN EDUCATION INC,District of Columbia,DC,20005,158194.0,1156 15TH STREET NW SUITE 1001,11001
1187,BILL & MELINDA GATES FOUNDATION,EXPECTATIONS PROJECT INC THE,District of Columbia,DC,20001,600000.0,614 S STREET NW,11001
1188,BILL & MELINDA GATES FOUNDATION,EXSCIENTIA AI LIMITED,,,,767100.0,,
1189,BILL & MELINDA GATES FOUNDATION,FACING HISTORY AND OURSELVES INC,Norfolk County,MA,02445,500000.0,16 HURD ROAD,25021
1190,BILL & MELINDA GATES FOUNDATION,FACULDADE DE MEDICINA DA UNIVERSIDADE DE SAO PAULO,,,,243246.0,,
1191,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,675111.0,1825 CONNECTICUT AVENUE NW,11001
1192,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,4133526.0,1825 CONNECTICUT AVENUE NW,11001
1193,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,11380356.0,1825 CONNECTICUT AVENUE NW,11001
1194,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,1000000.0,1825 CONNECTICUT AVENUE NW,11001
1195,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,922930.0,1825 CONNECTICUT AVENUE NW,11001
1196,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,3804683.0,1825 CONNECTICUT AVENUE NW,11001
1197,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,District of Columbia,DC,20009,2498227.0,1825 CONNECTICUT AVENUE NW,11001
1198,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,2436075.0,359 BLACKWELL STREET SUITE 200,37063
1199,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,6617479.0,359 BLACKWELL STREET SUITE 200,37063
1200,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,6412410.0,359 BLACKWELL STREET SUITE 200,37063
1201,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,249066.0,359 BLACKWELL STREET SUITE 200,37063
1202,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,31002.0,359 BLACKWELL STREET SUITE 200,37063
1203,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,1999461.0,359 BLACKWELL STREET SUITE 200,37063
1204,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,596038.0,359 BLACKWELL STREET SUITE 200,37063
1205,BILL & MELINDA GATES FOUNDATION,FAMILY HEALTH INTERNATIONAL,Durham County,NC,27701,249971.0,359 BLACKWELL STREET SUITE 200,37063
1206,BILL & MELINDA GATES FOUNDATION,FAMILY PLANNING ASSOCIATION OF INDIA,,,,450000.0,,
1207,BILL & MELINDA GATES FOUNDATION,FANNIE AND JOHN HERTZ FOUNDATION,Alameda County,CA,94550,800000.0,2300 FIRST STREET SUITE 250,06001
1208,BILL & MELINDA GATES FOUNDATION,FARM JOURNAL AGRICULTURAL FOUNDATION,District of Columbia,DC,20004,201198.0,401 9TH STREET NORTHWEST SUITE 620,11001
1209,BILL & MELINDA GATES FOUNDATION,FARM JOURNAL AGRICULTURAL FOUNDATION,District of Columbia,DC,20004,689865.0,401 9TH STREET NORTHWEST SUITE 620,11001
1210,BILL & MELINDA GATES FOUNDATION,FEDERAL WAY SCHOOL DIST 210,King County,WA,98003,108756.0,33330 8TH AVE S,53033
1211,BILL & MELINDA GATES FOUNDATION,FEDERATION OF AMERICAN SCIENTISTS,District of Columbia,DC,20036,122359.0,1112 16TH STREET NW SUITE 400,11001
1212,BILL & MELINDA GATES FOUNDATION,FIDEC CORPORATION,Miami-Dade County,FL,33146,4986887.0,1390 S DIXIE HWY SUITE 1106,12086
1213,BILL & MELINDA GATES FOUNDATION,FINAL MILE CONSULTING LLC,New York County,NY,10007,1942800.0,SUITE 76J ONE WORLD TRADE CENTER,36061
1214,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING AFRICA,,,,1667309.0,,
1215,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING TRUST (KENYA),,,,2000000.0,,
1216,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING TRUST (KENYA),,,,1250000.0,,
1217,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING TRUST (KENYA),,,,149462.0,,
1218,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING TRUST (TANZANIA),,,,1484174.0,,
1219,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING UGANDA LIMITED,,,,500000.0,,
1220,BILL & MELINDA GATES FOUNDATION,FINANCIAL SECTOR DEEPENING UGANDA LIMITED,,,,2000000.0,,
1221,BILL & MELINDA GATES FOUNDATION,FINANCIAL TECHNOLOGY SERVICE PROVIDERS ASSOCIATION OF UGANDA,,,,185396.0,,
1222,BILL & MELINDA GATES FOUNDATION,FINMARK TRUST,,,,353618.0,,
1223,BILL & MELINDA GATES FOUNDATION,FINREGLAB INC,District of Columbia,DC,20005,129826.0,900 19TH STREET NW SUITE 600,11001
1224,BILL & MELINDA GATES FOUNDATION,FIRMENICH SA,,,,282186.0,,
1225,BILL & MELINDA GATES FOUNDATION,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY FOUNDATION INC,Leon County,FL,32308,375000.0,625 EAST TENNESSEE STREET STE 100,12073
1226,BILL & MELINDA GATES FOUNDATION,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY TERM,Leon County,FL,32307,469129.0,DIVISION OF RESEARCH 1700 LEE HAL,12073
1227,BILL & MELINDA GATES FOUNDATION,FLORIDA CHAMBER OF COMMERCE FOUNDATION INC,Leon County,FL,32301,100000.0,136 S BRONOUGH STREET,12073
1228,BILL & MELINDA GATES FOUNDATION,FLORIDA COLLEGE SYSTEM FOUNDATION INC,Leon County,FL,32302,100000.0,PO BOX 10503,12073
1229,BILL & MELINDA GATES FOUNDATION,FLORIDA DEPARTMENT OF EDUCATION,Leon County,FL,32399,100000.0,325 W GAINES STREET SUITE 1524,12073
1230,BILL & MELINDA GATES FOUNDATION,FLORIDA PHILANTHROPIC NETWORK INC,Hillsborough County,FL,33626,210779.0,12191 W LINEBAUGH AVE SUITE 626,12057
1231,BILL & MELINDA GATES FOUNDATION,FLOW EQUITY AFRICA VENTURES,,,,5000000.0,,
1232,BILL & MELINDA GATES FOUNDATION,FOCUS 2030,,,,1420000.0,,
1233,BILL & MELINDA GATES FOUNDATION,FONDATION CONGOLAISE POUR LA RECHERCHE MEDICALE (FCRM),,,,149944.0,,
1234,BILL & MELINDA GATES FOUNDATION,FONDATION DE COOPERATION SCIENTIFIQUE BIOASTER,,,,399410.0,,
1235,BILL & MELINDA GATES FOUNDATION,FONDATION DE COOPERATION SCIENTIFIQUE BIOASTER,,,,1895096.0,,
1236,BILL & MELINDA GATES FOUNDATION,FONDATION POUR L'INSTITUT DE HAUTES ETUDES INTERNATIONALES ET DU DEVELOP,,,,134182.0,,
1237,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,576377.0,,
1238,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,627002.0,,
1239,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,681601.0,,
1240,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,1800000.0,,
1241,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,1250000.0,,
1242,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,35612.0,,
1243,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,636629.0,,
1244,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,1801728.0,,
1245,BILL & MELINDA GATES FOUNDATION,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS,,,,449977.0,,
1246,BILL & MELINDA GATES FOUNDATION,FOOD CHAIN LLC,District of Columbia,DC,20012,50000.0,6707 4TH ST NW,11001
1247,BILL & MELINDA GATES FOUNDATION,FOOD LIFELINE,King County,WA,98108,25000.0,815 S 96TH STREET,53033
1248,BILL & MELINDA GATES FOUNDATION,FORMIDABLE JOY,Los Angeles County,CA,90046,50000.0,7819 TORREYSON DRIVE,06037
1249,BILL & MELINDA GATES FOUNDATION,FORUM DE PARIS SUR LA PAIX,,,,500000.0,,
1250,BILL & MELINDA GATES FOUNDATION,FOUNDATION CENTER,New York County,NY,10005,1750000.0,32 OLD SLIP FLOOR 32,36061
1251,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR CALIFORNIA COMMUNITY COLLEGES,Sacramento County,CA,95811,147275.0,1102 Q STREET SUITE 4800,06067
1252,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR CALIFORNIA COMMUNITY COLLEGES,Sacramento County,CA,95811,205922.0,1102 Q STREET SUITE 4800,06067
1253,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR CALIFORNIA COMMUNITY COLLEGES,Sacramento County,CA,95811,500000.0,1102 Q STREET SUITE 4800,06067
1254,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR EXCELLENCE IN EDUCATION INC,Leon County,FL,32302,243908.0,PO BOX 10691,12073
1255,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR EXCELLENCE IN EDUCATION INC,Leon County,FL,32302,97000.0,PO BOX 10691,12073
1256,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR EXCELLENCE IN EDUCATION INC,Leon County,FL,32302,220000.0,PO BOX 10691,12073
1257,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATION AND SOCIAL ENTREPRENEURSHIP,,,,55220.0,,
1258,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,574350.0,,
1259,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,1011490.0,,
1260,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,111423.0,,
1261,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,2498185.0,,
1262,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,1874982.0,,
1263,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,1809934.0,,
1264,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,5000.0,,
1265,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS,,,,905000.0,,
1266,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR MEDICAL RESEARCH THE,,,,10000.0,,
1267,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR THE NATIONAL INSTITUTES OF HEALTH INC,Montgomery County,MD,20852,956860.0,11400 ROCKVILLE PIKE SUITE 600,24031
1268,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR THE NATIONAL INSTITUTES OF HEALTH INC,Montgomery County,MD,20852,2018529.0,11400 ROCKVILLE PIKE SUITE 600,24031
1269,BILL & MELINDA GATES FOUNDATION,FOUNDATION FOR THE NATIONAL INSTITUTES OF HEALTH INC,Montgomery County,MD,20852,3000000.0,11400 ROCKVILLE PIKE SUITE 600,24031
